itemid,categoryid,parentid,available
193617,606,810.0,1.0
150129,1680,587.0,0.0
354153,1417,1329.0,1.0
358328,1483,561.0,0.0
28164,818,852.0,1.0
280101,1402,250.0,1.0
466008,1659,825.0,0.0
44800,317,314.0,1.0
217946,927,605.0,1.0
316183,84,1308.0,1.0
276470,1542,745.0,1.0
98067,7,250.0,0.0
389818,394,1041.0,0.0
256513,230,1424.0,1.0
15400,50,312.0,0.0
175342,769,587.0,1.0
121119,1355,312.0,1.0
459475,1625,1141.0,1.0
92039,978,747.0,1.0
239147,1148,1696.0,0.0
103159,1177,381.0,0.0
345994,356,92.0,1.0
212995,1625,1141.0,1.0
148285,572,1066.0,1.0
413906,196,1667.0,0.0
296989,1589,1426.0,1.0
465522,196,1667.0,1.0
462945,895,1499.0,0.0
134871,1421,105.0,1.0
126354,1643,1386.0,1.0
257575,683,1606.0,1.0
437524,1393,1383.0,0.0
441852,959,1095.0,1.0
127630,523,593.0,1.0
291409,734,893.0,0.0
126382,499,986.0,0.0
415141,1256,879.0,0.0
164853,1098,897.0,1.0
159095,333,1497.0,1.0
389879,1384,1458.0,1.0
135900,683,1606.0,1.0
167335,1231,901.0,0.0
175772,48,500.0,0.0
135856,1483,561.0,0.0
208270,646,1606.0,1.0
152198,84,1308.0,0.0
61451,858,1426.0,0.0
221124,958,1041.0,0.0
25802,382,322.0,1.0
97526,330,986.0,0.0
35520,568,384.0,1.0
378162,1087,622.0,0.0
374242,769,587.0,0.0
228837,914,226.0,0.0
48608,686,594.0,1.0
57878,876,580.0,1.0
339541,1026,351.0,0.0
185504,35,20.0,1.0
365963,624,871.0,1.0
228611,1179,580.0,1.0
137791,1277,312.0,1.0
302142,1500,1515.0,1.0
277543,56,1497.0,0.0
151928,1483,561.0,0.0
188084,962,945.0,1.0
251636,1070,1423.0,1.0
175773,703,1531.0,1.0
264715,959,1095.0,1.0
73282,1375,805.0,0.0
460133,1265,1136.0,0.0
278214,532,945.0,1.0
7942,1578,1249.0,1.0
342360,196,1667.0,0.0
354724,282,113.0,1.0
156489,1233,1257.0,1.0
104206,1221,1426.0,0.0
56630,202,1008.0,1.0
201847,1680,587.0,1.0
506,1407,713.0,0.0
463852,463,250.0,0.0
246997,1503,580.0,0.0
216335,53,1202.0,0.0
291877,1415,14.0,1.0
373278,769,587.0,0.0
222043,1244,500.0,0.0
75838,821,1012.0,0.0
334273,1613,250.0,0.0
401858,1509,620.0,0.0
35755,606,810.0,0.0
260735,333,1497.0,0.0
334423,1384,1458.0,0.0
443167,1645,1534.0,0.0
430200,64,206.0,1.0
212652,1263,1637.0,1.0
419962,360,1174.0,0.0
35155,256,1257.0,0.0
189274,1,854.0,1.0
242905,1051,955.0,1.0
93645,656,1125.0,0.0
185545,463,250.0,0.0
391436,124,104.0,1.0
40712,639,351.0,1.0
53129,1672,1251.0,1.0
268955,1279,1606.0,1.0
236266,48,500.0,1.0
281544,586,1519.0,0.0
383715,535,426.0,0.0
434271,730,1482.0,1.0
229651,1,854.0,0.0
256846,1188,1497.0,1.0
184858,1567,1531.0,0.0
297097,1578,1249.0,0.0
283903,1670,1458.0,1.0
305782,1233,1257.0,1.0
42002,1415,14.0,1.0
452414,618,105.0,0.0
417559,586,1519.0,1.0
357620,124,104.0,0.0
246110,237,1550.0,0.0
869,1650,1426.0,0.0
31954,697,418.0,0.0
273342,1473,859.0,1.0
171588,267,1566.0,1.0
8159,239,1515.0,1.0
349555,959,1095.0,1.0
222451,421,1424.0,0.0
69101,1511,409.0,0.0
102478,838,1228.0,1.0
244285,1279,1606.0,1.0
124919,1613,250.0,1.0
65540,959,1095.0,1.0
425458,572,1066.0,1.0
452174,1244,500.0,1.0
207491,936,143.0,1.0
383780,1483,561.0,0.0
50507,1144,1239.0,1.0
345696,984,827.0,1.0
321162,718,622.0,0.0
67021,421,1424.0,0.0
205048,317,314.0,0.0
325373,1051,955.0,0.0
351313,792,805.0,1.0
228112,1173,805.0,1.0
403757,499,986.0,0.0
332548,491,679.0,0.0
407771,844,1458.0,1.0
75961,175,1492.0,1.0
197901,959,1095.0,0.0
72481,1388,1249.0,1.0
46390,806,1497.0,1.0
354134,1106,1383.0,0.0
211503,1355,312.0,1.0
385836,959,1095.0,0.0
299253,973,20.0,0.0
210984,816,623.0,0.0
292516,390,1546.0,1.0
366070,1279,1606.0,0.0
392960,1247,593.0,1.0
239425,1051,955.0,0.0
65673,973,20.0,0.0
79634,1554,1678.0,0.0
56127,847,101.0,0.0
435002,579,1371.0,0.0
402908,35,20.0,0.0
355511,1589,1426.0,0.0
282569,1578,1249.0,1.0
166755,469,1383.0,0.0
54521,774,620.0,0.0
264163,928,20.0,0.0
170233,928,20.0,0.0
53598,317,314.0,0.0
315694,7,250.0,0.0
225856,844,1458.0,0.0
199874,84,1308.0,1.0
99011,333,1497.0,0.0
466526,1509,620.0,1.0
450292,627,520.0,1.0
375822,921,143.0,1.0
371407,1483,561.0,1.0
248811,691,1079.0,1.0
196182,1026,351.0,1.0
89775,936,143.0,1.0
461539,209,293.0,0.0
304537,646,1606.0,1.0
215458,1017,605.0,0.0
284526,1277,312.0,1.0
448274,683,1606.0,0.0
310318,1613,250.0,1.0
159822,684,1041.0,1.0
239916,1192,955.0,0.0
430546,969,1141.0,0.0
454301,1375,805.0,1.0
60229,1098,897.0,0.0
99215,1221,1426.0,0.0
388652,1610,92.0,1.0
175403,295,20.0,0.0
418277,1051,955.0,1.0
327191,1434,1136.0,1.0
170085,35,20.0,0.0
33692,792,805.0,1.0
437767,473,1058.0,1.0
190271,769,587.0,0.0
314616,1029,1181.0,0.0
17379,126,871.0,0.0
338438,1247,593.0,1.0
31055,1421,105.0,1.0
75779,167,1066.0,0.0
184126,124,104.0,1.0
11663,1192,955.0,1.0
142459,84,1308.0,1.0
437746,921,143.0,1.0
408157,1256,879.0,0.0
81808,656,1125.0,1.0
189853,959,1095.0,0.0
65281,1343,25.0,1.0
349421,769,587.0,1.0
306328,1625,1141.0,1.0
9646,1279,1606.0,1.0
453487,1135,1329.0,1.0
22610,929,1027.0,0.0
455986,792,805.0,0.0
275752,1153,20.0,0.0
98078,1135,1329.0,1.0
375058,586,1519.0,1.0
129484,1605,1531.0,0.0
304827,1119,125.0,1.0
461190,1279,1606.0,1.0
351450,1483,561.0,0.0
269286,1248,1368.0,0.0
232006,479,520.0,0.0
126143,396,164.0,1.0
332170,769,587.0,0.0
268548,50,312.0,1.0
423944,1277,312.0,1.0
70317,944,950.0,0.0
433156,517,206.0,0.0
203594,1578,1249.0,1.0
372510,1584,1562.0,0.0
372254,242,1531.0,1.0
91755,48,500.0,0.0
41803,1261,25.0,1.0
449819,1051,955.0,1.0
296896,1135,1329.0,1.0
154812,1051,955.0,1.0
51286,683,1606.0,0.0
116119,558,92.0,1.0
444190,858,1426.0,0.0
464844,48,500.0,0.0
129541,342,500.0,0.0
226225,1167,250.0,1.0
432842,342,500.0,1.0
432611,1483,561.0,0.0
12357,333,1497.0,1.0
232926,1163,561.0,0.0
295672,256,1257.0,0.0
211546,499,986.0,0.0
256706,238,250.0,1.0
247076,1135,1329.0,0.0
448066,1355,312.0,1.0
374372,535,426.0,1.0
158209,1650,1426.0,0.0
64616,333,1497.0,0.0
210065,1018,1331.0,0.0
342143,683,1606.0,1.0
288781,962,945.0,0.0
5411,789,14.0,1.0
322078,1355,312.0,1.0
177269,781,580.0,1.0
453192,1091,573.0,1.0
62069,633,568.0,0.0
331855,800,383.0,0.0
312929,1037,402.0,1.0
108453,66,1430.0,0.0
206930,589,1308.0,1.0
200180,1584,1562.0,1.0
186626,163,945.0,0.0
372554,1244,500.0,0.0
141780,86,937.0,1.0
19318,414,206.0,1.0
406727,725,1519.0,1.0
259987,1404,593.0,0.0
371,1279,1606.0,1.0
50259,1051,955.0,1.0
24734,1483,561.0,1.0
184217,1143,1424.0,1.0
314789,1415,14.0,1.0
305889,1500,1515.0,1.0
255481,34,1368.0,0.0
452628,1578,1249.0,0.0
72879,84,1308.0,0.0
357113,65,293.0,1.0
381298,1011,745.0,0.0
263312,195,1079.0,0.0
364204,342,500.0,0.0
146586,1578,1249.0,1.0
172774,1445,293.0,0.0
325852,342,500.0,1.0
298868,1173,805.0,1.0
111002,642,250.0,0.0
243355,921,143.0,0.0
380366,342,500.0,0.0
312354,1483,561.0,0.0
456889,683,1606.0,1.0
119277,450,1492.0,0.0
10291,342,500.0,1.0
192233,618,105.0,1.0
296619,1613,250.0,1.0
202168,1500,1515.0,1.0
343537,1298,335.0,0.0
186729,1509,620.0,0.0
205893,342,500.0,1.0
215468,546,250.0,1.0
275485,126,871.0,1.0
114735,295,20.0,0.0
343702,564,214.0,0.0
219612,720,305.0,1.0
290623,1625,1141.0,1.0
286944,1253,127.0,1.0
314224,434,968.0,0.0
221601,1613,250.0,0.0
293530,1589,1426.0,0.0
394023,302,1458.0,0.0
135222,1498,580.0,0.0
278308,1666,1684.0,1.0
36614,1248,1368.0,1.0
237198,64,206.0,0.0
373249,414,206.0,1.0
381974,1151,781.0,1.0
377723,1295,9.0,1.0
252317,1500,1515.0,0.0
325439,1301,1034.0,0.0
84643,1574,1257.0,1.0
92149,730,1482.0,0.0
326119,1613,250.0,0.0
236416,1613,250.0,1.0
362974,411,561.0,1.0
370482,499,986.0,0.0
281283,1375,805.0,1.0
381503,613,798.0,0.0
429753,589,1308.0,0.0
338410,1404,593.0,0.0
412457,1625,1141.0,1.0
234808,1650,1426.0,1.0
108992,858,1426.0,0.0
280056,730,1482.0,1.0
107184,1650,1426.0,0.0
15089,1153,20.0,0.0
384173,1135,1329.0,1.0
349736,5,1637.0,0.0
342330,718,622.0,1.0
389037,256,1257.0,0.0
405676,1477,206.0,0.0
165228,64,206.0,0.0
400946,1273,125.0,1.0
302350,782,1562.0,0.0
293297,1253,127.0,1.0
62895,624,871.0,0.0
147463,842,1518.0,1.0
249666,707,561.0,1.0
69459,1509,620.0,1.0
420642,1135,1329.0,1.0
466109,959,1095.0,1.0
234261,684,1041.0,1.0
48536,1173,805.0,1.0
279436,1593,1673.0,1.0
384982,1078,1249.0,0.0
374823,589,1308.0,1.0
410711,959,1095.0,1.0
157743,979,1383.0,1.0
422425,819,798.0,1.0
239738,1261,25.0,0.0
408734,342,500.0,1.0
10442,1120,250.0,0.0
178554,1393,1383.0,1.0
303236,671,1426.0,1.0
343808,196,1667.0,0.0
270388,330,986.0,1.0
134437,650,1416.0,0.0
429670,691,1079.0,0.0
330370,1051,955.0,1.0
93012,1498,580.0,1.0
361106,1429,593.0,1.0
184721,678,250.0,0.0
38798,646,1606.0,1.0
194379,437,92.0,1.0
162869,239,1515.0,1.0
444225,1051,955.0,1.0
126355,371,1482.0,1.0
211579,223,131.0,1.0
214957,610,1239.0,0.0
43905,342,500.0,0.0
138233,941,1492.0,0.0
190521,47,381.0,0.0
379237,239,1515.0,0.0
337101,1625,1141.0,1.0
275729,368,901.0,1.0
363881,984,827.0,0.0
306763,586,1519.0,1.0
192537,1610,92.0,1.0
153319,1347,1458.0,0.0
270798,589,1308.0,1.0
198400,535,426.0,0.0
323175,1051,955.0,1.0
73976,646,1606.0,0.0
134583,242,1531.0,1.0
316753,342,500.0,1.0
183579,352,859.0,0.0
195304,610,1239.0,1.0
244587,683,1606.0,1.0
103540,360,1174.0,0.0
313760,196,1667.0,0.0
302116,1325,1684.0,1.0
159668,683,1606.0,1.0
153778,1221,1426.0,1.0
50967,1312,713.0,0.0
446849,292,1426.0,1.0
279006,789,14.0,1.0
282315,844,1458.0,1.0
422316,491,679.0,0.0
235048,1663,1398.0,1.0
243566,575,1257.0,1.0
265760,1613,250.0,1.0
405770,646,1606.0,1.0
29196,1265,1136.0,1.0
364750,1384,1458.0,1.0
277452,683,1606.0,1.0
218770,928,20.0,1.0
299625,1393,1383.0,0.0
303341,1659,825.0,1.0
409015,1188,1497.0,1.0
439652,1355,312.0,0.0
428427,196,1667.0,0.0
453785,1205,580.0,0.0
131419,799,920.0,0.0
273116,1578,1249.0,1.0
88710,1511,409.0,0.0
213793,1483,561.0,0.0
240170,1051,955.0,1.0
440128,1483,561.0,1.0
406071,175,1492.0,1.0
749,414,206.0,1.0
59776,242,1531.0,0.0
421227,1191,61.0,1.0
164932,1593,1673.0,0.0
62508,1205,580.0,0.0
463297,242,1531.0,1.0
246243,1171,938.0,0.0
352788,411,561.0,1.0
241233,1362,587.0,1.0
398336,1173,805.0,1.0
141357,1402,250.0,0.0
325890,1322,252.0,1.0
361531,1415,14.0,0.0
423225,691,1079.0,1.0
142936,1483,561.0,0.0
459480,844,1458.0,1.0
239604,697,418.0,0.0
460239,242,1531.0,0.0
347914,239,1515.0,0.0
79189,691,1079.0,0.0
97475,1221,1426.0,1.0
399709,799,920.0,1.0
46109,120,897.0,1.0
377500,471,1368.0,0.0
412353,806,1497.0,0.0
343861,1120,250.0,1.0
231336,41,1658.0,0.0
211051,1402,250.0,0.0
178362,683,1606.0,1.0
246879,1051,955.0,0.0
285366,703,1531.0,0.0
59757,48,500.0,0.0
328692,374,131.0,0.0
12243,705,1487.0,1.0
176455,242,1531.0,1.0
121680,618,105.0,1.0
465951,1051,955.0,1.0
142,999,1621.0,0.0
388223,316,605.0,1.0
262169,1279,1606.0,1.0
97554,984,827.0,0.0
63119,529,623.0,0.0
269197,173,788.0,1.0
399398,65,293.0,0.0
388544,1303,252.0,0.0
75905,789,14.0,1.0
103956,926,852.0,0.0
384440,691,1079.0,0.0
399361,209,293.0,1.0
234379,789,14.0,0.0
301113,1542,745.0,1.0
392302,1051,955.0,1.0
33301,438,312.0,1.0
308069,707,561.0,0.0
21249,302,1458.0,1.0
163689,1163,561.0,1.0
398951,1233,1257.0,1.0
424969,1117,14.0,1.0
225480,248,1596.0,0.0
90295,1070,1423.0,0.0
137434,730,1482.0,0.0
16279,984,827.0,0.0
209302,1574,1257.0,0.0
88307,618,105.0,0.0
177564,1375,805.0,0.0
91888,191,1383.0,1.0
120943,1680,587.0,1.0
41611,1292,540.0,1.0
410429,65,293.0,0.0
179601,1192,955.0,1.0
305588,1613,250.0,1.0
273762,959,1095.0,1.0
115889,683,1606.0,1.0
109948,1500,1515.0,1.0
120050,1598,229.0,1.0
369959,656,1125.0,0.0
96927,1542,745.0,0.0
416883,586,1519.0,1.0
252724,1578,1249.0,0.0
441605,646,1606.0,0.0
98721,1186,312.0,0.0
299757,1493,594.0,0.0
138712,1051,955.0,1.0
51334,769,587.0,1.0
210928,342,500.0,1.0
36129,1578,1249.0,1.0
12560,1613,250.0,0.0
245762,1404,593.0,0.0
445318,358,1257.0,0.0
190246,1325,1684.0,1.0
436753,1135,1329.0,1.0
133824,1475,905.0,1.0
8960,816,623.0,0.0
365536,1188,1497.0,0.0
165946,738,1534.0,1.0
81560,1511,409.0,1.0
261638,926,852.0,0.0
87950,782,1562.0,0.0
364617,1221,1426.0,1.0
308438,1650,1426.0,1.0
310778,1205,580.0,1.0
3430,926,852.0,0.0
336121,84,1308.0,1.0
401889,48,500.0,1.0
128218,531,1058.0,1.0
251807,741,362.0,0.0
11666,421,1424.0,1.0
315477,1318,986.0,1.0
334590,619,145.0,1.0
353347,65,293.0,0.0
394931,618,105.0,0.0
396362,1384,1458.0,1.0
50411,228,1482.0,0.0
64580,1103,1368.0,0.0
390934,1117,14.0,0.0
84593,1173,805.0,0.0
278208,86,937.0,0.0
235329,799,920.0,0.0
250908,1051,955.0,1.0
405720,769,587.0,0.0
222628,223,131.0,0.0
168367,1051,955.0,1.0
460263,1511,409.0,0.0
195490,1120,250.0,1.0
354212,816,623.0,1.0
259970,633,568.0,1.0
17306,958,1041.0,1.0
395497,1542,745.0,1.0
425999,844,1458.0,0.0
319723,959,1095.0,1.0
184990,1613,250.0,1.0
246453,1173,805.0,1.0
210598,445,1308.0,0.0
304632,1483,561.0,0.0
234299,390,1546.0,1.0
436004,191,1383.0,1.0
3768,959,1095.0,0.0
252340,1613,250.0,1.0
65052,677,226.0,0.0
247704,282,113.0,1.0
448453,1089,1621.0,0.0
264636,1120,250.0,0.0
181673,926,852.0,1.0
260194,936,143.0,1.0
370746,1404,593.0,0.0
357141,1694,1621.0,0.0
81033,360,1174.0,1.0
29871,1375,805.0,1.0
433534,1280,605.0,0.0
443709,828,293.0,1.0
153782,195,1079.0,0.0
195840,1483,561.0,0.0
236756,1584,1562.0,0.0
49521,1625,1141.0,0.0
328949,1279,1606.0,0.0
221448,1001,945.0,1.0
260452,1464,745.0,1.0
82849,1173,805.0,1.0
113776,575,1257.0,0.0
17478,1373,872.0,1.0
48245,707,561.0,0.0
308967,342,500.0,1.0
165783,979,1383.0,1.0
1224,1393,1383.0,1.0
359491,1120,250.0,0.0
286306,1233,1257.0,0.0
246532,1231,901.0,1.0
457231,496,893.0,1.0
310288,769,587.0,1.0
364818,494,768.0,1.0
15178,1477,206.0,0.0
202049,268,138.0,1.0
186932,1607,593.0,0.0
23593,789,14.0,1.0
33425,610,1239.0,0.0
379467,1188,1497.0,0.0
170157,1567,1531.0,1.0
7804,317,314.0,1.0
58316,1118,727.0,0.0
282323,1051,955.0,0.0
172468,1589,1426.0,1.0
301656,1511,409.0,1.0
270904,1558,323.0,0.0
235636,499,986.0,1.0
36310,1173,805.0,1.0
106170,434,968.0,1.0
51969,1051,955.0,1.0
100478,499,986.0,0.0
65273,342,500.0,1.0
305198,358,1257.0,1.0
2263,292,1426.0,0.0
138167,1026,351.0,0.0
9839,330,986.0,0.0
141328,1613,250.0,0.0
333120,1322,252.0,1.0
451354,833,901.0,0.0
376901,56,1497.0,1.0
41836,1555,1249.0,1.0
335743,1233,1257.0,1.0
310280,626,955.0,0.0
68000,1613,250.0,1.0
21300,429,113.0,0.0
329361,330,986.0,1.0
58773,1279,1606.0,0.0
315489,65,293.0,0.0
18250,821,1012.0,0.0
157981,1483,561.0,0.0
424899,1051,955.0,1.0
350388,1421,105.0,1.0
318697,1163,561.0,1.0
36811,1173,805.0,0.0
233517,65,293.0,1.0
385600,479,520.0,0.0
14970,1213,955.0,0.0
437000,352,859.0,0.0
285077,1277,312.0,0.0
438412,1233,1257.0,1.0
59297,959,1095.0,0.0
39773,1384,1458.0,1.0
431562,1061,1259.0,0.0
358391,646,1606.0,0.0
115866,295,20.0,0.0
1392,1393,1383.0,1.0
238236,719,908.0,0.0
387652,1051,955.0,1.0
89212,1192,955.0,0.0
100319,239,1515.0,0.0
459354,196,1667.0,0.0
384146,739,1181.0,0.0
325234,799,920.0,0.0
407046,74,250.0,1.0
77838,1429,593.0,1.0
144599,1421,105.0,1.0
135201,730,1482.0,1.0
81076,876,580.0,1.0
304634,1277,312.0,1.0
66287,1035,920.0,0.0
383409,1220,125.0,1.0
324963,1221,1426.0,1.0
216519,212,207.0,0.0
413999,684,1041.0,0.0
88978,342,500.0,0.0
348952,789,14.0,0.0
408951,1483,561.0,0.0
336033,1578,1249.0,0.0
109888,707,561.0,0.0
288069,683,1606.0,0.0
67627,1054,520.0,0.0
329830,1191,61.0,1.0
373651,65,293.0,0.0
74425,589,1308.0,1.0
262920,1233,1257.0,0.0
459774,209,293.0,0.0
11565,499,986.0,0.0
252100,1493,594.0,1.0
210034,549,781.0,1.0
134927,1373,872.0,1.0
416017,1103,1368.0,1.0
412260,1639,1181.0,1.0
104801,1196,1181.0,1.0
457710,535,426.0,0.0
328467,1220,125.0,1.0
293909,124,104.0,0.0
363030,1434,1136.0,1.0
111530,1625,1141.0,1.0
168662,342,500.0,0.0
380891,1642,121.0,0.0
447503,234,322.0,1.0
170572,5,1637.0,1.0
222132,1221,1426.0,1.0
78795,1060,25.0,1.0
49466,912,945.0,1.0
451217,239,1515.0,0.0
333384,1172,810.0,0.0
365724,1263,1637.0,0.0
288860,416,1299.0,0.0
78189,249,164.0,0.0
64298,1535,727.0,0.0
154240,1282,25.0,0.0
389321,471,1368.0,0.0
18058,1121,1299.0,1.0
111020,324,1145.0,1.0
407757,463,250.0,0.0
104699,628,149.0,1.0
349659,646,1606.0,1.0
303828,1650,1426.0,1.0
52301,959,1095.0,0.0
16344,1,854.0,1.0
408457,958,1041.0,0.0
63543,589,1308.0,1.0
297441,1421,105.0,1.0
57841,324,1145.0,1.0
31249,926,852.0,1.0
252290,196,1667.0,0.0
422525,421,1424.0,0.0
156542,697,418.0,0.0
350689,1634,143.0,1.0
18519,1219,121.0,0.0
42546,1043,226.0,1.0
400859,1649,945.0,1.0
305496,1073,580.0,1.0
458803,1503,580.0,1.0
2820,1483,561.0,0.0
444457,1089,1621.0,1.0
76815,239,1515.0,1.0
178053,320,854.0,0.0
215763,1613,250.0,1.0
128723,228,1482.0,1.0
83366,1277,312.0,1.0
79209,967,378.0,0.0
246934,568,384.0,0.0
374996,1135,1329.0,1.0
403576,491,679.0,0.0
375855,1119,125.0,0.0
394666,1219,121.0,1.0
373938,769,587.0,1.0
330000,310,1139.0,0.0
393562,1018,1331.0,1.0
431876,368,901.0,1.0
446456,683,1606.0,1.0
10219,1578,1249.0,1.0
151509,637,92.0,1.0
26335,1666,1684.0,0.0
382207,1248,1368.0,0.0
408047,437,92.0,1.0
214054,1333,127.0,1.0
236654,1035,920.0,1.0
196952,697,418.0,0.0
268081,959,1095.0,1.0
126004,1503,580.0,0.0
89323,793,1066.0,1.0
393813,819,798.0,1.0
320004,1581,854.0,1.0
218757,936,143.0,0.0
366057,1483,561.0,0.0
154098,196,1667.0,1.0
27802,56,1497.0,1.0
25648,1477,206.0,1.0
371479,1625,1141.0,0.0
19684,844,1458.0,1.0
361155,707,561.0,0.0
112454,1529,805.0,0.0
48744,531,1058.0,1.0
352824,531,1058.0,1.0
361081,1059,1696.0,0.0
321850,5,1637.0,1.0
78488,123,214.0,0.0
357554,1526,1621.0,0.0
44826,858,1426.0,1.0
177728,1625,1141.0,0.0
250153,1666,1684.0,1.0
109589,1205,580.0,1.0
357565,1511,409.0,0.0
64486,959,1095.0,0.0
366734,1119,125.0,1.0
32608,1605,1531.0,0.0
399022,665,520.0,1.0
352207,847,101.0,1.0
157139,142,9.0,0.0
139332,175,1492.0,1.0
357839,646,1606.0,1.0
294003,1188,1497.0,0.0
58663,1089,1621.0,0.0
176649,196,1667.0,0.0
189334,624,871.0,1.0
121634,1388,1249.0,1.0
136815,858,1426.0,1.0
41706,1674,1420.0,1.0
66117,209,293.0,1.0
152120,959,1095.0,1.0
344452,349,777.0,0.0
255418,120,897.0,0.0
22973,333,1497.0,1.0
73695,1578,1249.0,0.0
19194,94,1330.0,0.0
403450,242,1531.0,0.0
19883,1006,1546.0,1.0
64002,683,1606.0,1.0
29082,684,1041.0,1.0
795,1163,561.0,0.0
110177,405,351.0,1.0
189614,1279,1606.0,1.0
246156,1483,561.0,0.0
335975,48,500.0,0.0
273878,84,1308.0,0.0
419419,691,1079.0,0.0
19361,959,1095.0,1.0
431928,1483,561.0,0.0
151636,1493,594.0,0.0
126545,342,500.0,0.0
282421,1483,561.0,0.0
319160,884,127.0,1.0
300796,926,852.0,0.0
424392,1244,500.0,1.0
313741,799,920.0,1.0
425726,926,852.0,1.0
463156,1674,1420.0,0.0
12696,1454,1596.0,1.0
451648,1477,206.0,0.0
397395,1221,1426.0,0.0
365016,719,908.0,0.0
419128,683,1606.0,0.0
150534,984,827.0,0.0
433323,65,293.0,0.0
126261,959,1095.0,0.0
187138,427,1313.0,1.0
268596,484,127.0,0.0
301020,1613,250.0,0.0
63092,342,500.0,0.0
45957,366,143.0,0.0
314990,1173,805.0,1.0
326066,769,587.0,0.0
395596,330,986.0,1.0
263025,1205,580.0,0.0
235357,1254,520.0,1.0
81166,1503,580.0,0.0
244338,1558,323.0,1.0
118446,5,1637.0,1.0
258938,1663,1398.0,1.0
341420,84,1308.0,0.0
80635,1483,561.0,1.0
343463,926,852.0,0.0
139381,1220,125.0,1.0
56011,5,1637.0,0.0
86893,1114,113.0,0.0
158448,984,827.0,1.0
187719,1619,1398.0,1.0
106186,936,143.0,1.0
330214,331,1487.0,1.0
245472,857,1272.0,0.0
390379,1135,1329.0,1.0
83499,390,1546.0,0.0
45831,610,1239.0,0.0
427696,1483,561.0,0.0
66752,48,500.0,1.0
377047,1421,105.0,1.0
50794,65,293.0,1.0
94521,1390,121.0,1.0
98709,1059,1696.0,0.0
212932,959,1095.0,0.0
339029,333,1497.0,0.0
182785,224,1487.0,1.0
174083,1681,568.0,1.0
446816,1578,1249.0,0.0
14062,613,798.0,0.0
353463,1248,1368.0,0.0
408201,1483,561.0,0.0
400804,1098,897.0,1.0
248626,1018,1331.0,0.0
265238,1002,879.0,0.0
411751,746,1200.0,1.0
368714,988,727.0,0.0
189764,487,1141.0,1.0
382291,958,1041.0,1.0
178163,1500,1515.0,1.0
110446,1072,1566.0,1.0
124823,471,1368.0,1.0
108927,494,768.0,0.0
50648,1384,1458.0,1.0
66016,317,314.0,1.0
426620,1578,1249.0,1.0
107091,317,314.0,0.0
107195,959,1095.0,0.0
181353,1500,1515.0,1.0
128745,191,1383.0,1.0
340668,523,593.0,0.0
324308,1147,1027.0,0.0
129984,911,1531.0,1.0
192792,683,1606.0,1.0
296766,1,854.0,1.0
96752,1163,561.0,1.0
95698,242,1531.0,0.0
342816,444,73.0,1.0
322906,1387,933.0,0.0
106332,429,113.0,1.0
26477,65,293.0,0.0
168224,1483,561.0,0.0
201434,1320,879.0,0.0
403006,1542,745.0,1.0
426030,1415,14.0,0.0
407661,1382,1502.0,1.0
120164,238,250.0,1.0
221173,707,561.0,0.0
261403,926,852.0,0.0
262647,1634,143.0,0.0
293278,606,810.0,0.0
225510,1072,1566.0,1.0
278893,1192,955.0,1.0
161120,830,1272.0,0.0
279388,1344,713.0,1.0
227290,936,143.0,0.0
257769,976,1009.0,0.0
26624,1584,1562.0,0.0
381799,47,381.0,1.0
355043,196,1667.0,0.0
374788,1477,206.0,0.0
348807,228,1482.0,0.0
33515,1171,938.0,0.0
217947,1054,520.0,0.0
121255,769,587.0,0.0
96687,1663,1398.0,1.0
176103,1248,1368.0,0.0
411482,1221,1426.0,1.0
184055,531,1058.0,0.0
25452,1117,14.0,1.0
206411,789,14.0,1.0
191334,499,986.0,0.0
442837,1529,805.0,1.0
101075,1663,1398.0,1.0
198031,1407,713.0,0.0
36751,1375,805.0,0.0
264604,1477,206.0,1.0
445832,624,871.0,1.0
254374,342,500.0,1.0
230813,822,1546.0,1.0
122010,251,194.0,0.0
418941,523,593.0,0.0
134118,406,872.0,0.0
123034,1142,485.0,0.0
92341,196,1667.0,1.0
120373,1173,805.0,1.0
239201,1142,485.0,0.0
204166,65,293.0,0.0
208207,1167,250.0,0.0
93202,126,871.0,1.0
341042,225,593.0,0.0
214987,366,143.0,1.0
243250,1173,805.0,1.0
3244,628,149.0,1.0
214516,1007,485.0,0.0
341482,94,1330.0,1.0
167750,1483,561.0,0.0
305728,936,143.0,0.0
89310,1231,901.0,0.0
294242,984,827.0,1.0
90894,333,1497.0,1.0
117677,1006,1546.0,1.0
348457,333,1497.0,1.0
308493,1279,1606.0,0.0
403617,828,293.0,0.0
219512,5,1637.0,1.0
438234,1279,1606.0,1.0
52874,390,1546.0,1.0
19332,1047,127.0,1.0
272225,41,1658.0,0.0
297858,1026,351.0,1.0
349098,1051,955.0,0.0
372845,683,1606.0,1.0
75878,256,1257.0,0.0
308273,1375,805.0,1.0
332005,48,500.0,0.0
208097,366,143.0,1.0
